-136, 1069, 50, 14
39, 231, 53, 67
59, 402, 55, 64
64, 204, 70, 74
64, 85, 70, 65
66, 72, 73, 65
68, 57, 59, 65
69, 84, 59, 68
68, 85, 68, 61
68, 69, 69, 67
67, 51, 69, 66
67, 72, -2, 42
1238, 2, 50, 9
297, 69, 61, 58
236, 60, 51, 66
104, 59, 54, 65
86, 57, 68, 68
69, 71, 71, 68
73, 65, 79, 66
66, 66, 84, 65
72, 61, 73, 68
67, 69, 68, 68
68, 63, 71, 67
64, 65, 69, 68
66, 66, -307, 91
11, 5016, 156, 34
-107, 2828, 3, 0
11, 622, 63, 60
64, 51, 65, 56
66, 39, 77, 58
67, -1, 79, 57
65, 57, 80, 69
68, 54, 72, 73
68, 72, 70, 66
67, 63, 72, 68
67, 72, 71, 64
68, 65, 69, 65
67, 73, 68, 68
5, -9, 6, 55
114, 20, 106, 62
153, 58, 63, 67
109, 71, 53, 66
71, 69, 59, 67
72, 69, 76, 69
69, 67, 77, 64
68, 63, 60, 65
64, 62, 58, 68
70, 62, 64, 67
65, 67, 70, 66
70, 66, 70, 70
66, 68, 69, -571
47, 2574, -167, -50
-65, 3954, 54, -1
-25, 683, 78, 53
45, 29, 66, 71
60, 72, 76, 62
66, 144, 75, 62
66, 62, 65, 70
66, 73, 64, 66
67, 74, 66, 64
67, 64, 72, 68
67, 58, 71, 64
67, 75, 70, 66
67, 59, 68, 72
57, -80, 7, 63
391, 8, 116, 59
172, 51, 76, 65
120, 65, 59, 72
72, 76, 71, 66
78, 69, 78, 67
67, 69, 72, 66
70, 61, 62, 69
67, 67, 63, 68
68, 59, 71, 65
66, 67, 75, 68
66, 66, 71, 69
69, 69, 70, 68
68, 9903, 158, -709
8, 4976, 50, -99
-104, 182, 58, -9
22, 602, 65, 29
52, 74, 61, 50
67, -24, 73, 77
70, 70, 72, 69
68, 77, 73, 63
65, 88, 68, 69
70, 77, 68, 69
69, 66, 73, 68
67, 48, 69, 65
66, 66, 67, 67
67, 59, 68, 67
68, -57, -24, 9
736, 71, 97, 67
324, 52, 80, 59
249, 47, 61, 77
119, 56, 65, 69
82, 56, 79, 62
73, 60, 75, 67
65, 61, 80, 71
72, 70, 65, 70
70, 68, 65, 66
71, 71, 69, 66
68, 71, 68, 73
72, 61, 67, 71
-360, 3898, -93, -67
265, 3699, -364, -119
-28, 2993, 3, 9
56, 840, 47, 73
68, 292, 70, 55
70, 126, 70, 79
73, 55, 68, 65
71, 66, 72, 60
65, 59, 56, 66
69, 65, 63, 70
67, 74, 68, 64
67, 65, 65, 70
66, 58, 67, 70
68, 55, -17, 68
1206, 38, -9, 39
244, 97, 74, 70
178, 89, 67, 60
122, 78, 46, 66
77, 73, 77, 64
70, 65, 75, 70
76, 61, 69, 69
67, 58, 78, 66
68, 60, 66, 67
67, 65, 67, 68
69, 69, 68, 68
71, 74, 65, 69
68, 67, 67, 27
2557, 6318, -457, -413
68, 3023, -260, -80
58, 536, -6, 27
59, 281, 53, 43
65, 150, 62, 56
68, 62, 80, 65
71, 45, 72, 71
69, 85, 69, 65
66, 72, 61, 68
68, 73, 65, 67
67, 77, 68, 65
66, 67, 67, 66
68, 74, 66, 71
68, 64, 181, 64
464, 72, 0, 60
277, 55, 54, 73
117, 62, 67, 67
86, 63, 46, 66
56, 68, 78, 67
76, 69, 78, 68
68, 68, 79, 67
72, 64, 74, 65
66, 61, 71, 66
69, 63, 77, 68
67, 65, 73, 67
71, 62, 69, 68
68, 9516, 105, -640
59, 5216, -418, -336
-114, 1886, 3, -35
44, 98, 59, 43
60, 231, 56, 56
71, 143, 73, 83
65, 152, 72, 68
67, 97, 62, 61
66, 84, 62, 67
70, 61, 64, 66
69, 66, 75, 65
66, 55, 72, 68
65, 61, 68, 66
69, 57, 10, -62
1454, 23, 2, 6
265, 82, 68, 57
175, 87, 67, 60
104, 78, 52, 65
81, 72, 77, 60
70, 58, 73, 70
77, 57, 95, 68
70, 61, 87, 62
69, 66, 71, 64
68, 69, 72, 72
70, 69, 71, 68
71, 67, 67, 63
70, 2050, -35, -141
212, 7626, -342, -354
-74, 2029, -25, 8
45, 272, 32, 28
57, 249, 57, 61
70, 156, 71, 63
71, 136, 75, 59
73, 91, 74, 61
65, 80, 58, 69
67, 58, 51, 62
67, 61, 60, 66
67, 53, 72, 66
66, 62, 72, 66
68, 63, 68, 66
68, 74, -39, 0
1538, 134, -18, 18
363, 131, 74, 61
221, 75, 66, 65
113, 53, 47, 67
95, 50, 76, 61
66, 59, 77, 69
76, 62, 101, 68
65, 69, 80, 62
72, 69, 62, 67
65, 69, 65, 70
70, 66, 69, 66
69, 63, 66, 66
68, 1196, -33, -98
194, 6854, -814, -128
57, 2316, -35, 35
69, 785, 47, 29
58, 50, 46, 59
67, -66, 75, 59
70, 60, 75, 68
71, 52, 80, 61
65, 82, 67, 71
66, 79, 68, 66
66, 73, 73, 68
65, 46, 76, 64
65, 65, 69, 66
70, 63, -85, 60
1501, 150, 17, -16
406, 91, 76, 46
223, 52, 68, 60
113, 44, 48, 61
82, 54, 78, 61
72, 58, 76, 68
74, 65, 70, 69
65, 67, 70, 62
70, 73, 69, 64
67, 68, 73, 71
72, 69, 76, 68
68, 65, 71, 64
68, 73, 68, -211
64, 4290, -303, 72
-564, 4320, -19, 5
-73, 1284, 12, 36
44, 131, 57, 75
65, 23, 73, 54
66, 151, 77, 66
65, 98, 68, 75
66, 80, 59, 67
68, 77, 60, 60
67, 65, 68, 67
66, 67, 73, 62
63, 74, 72, 67
66, 71, 68, 68
68, 66, -120, -87
1036, 41, 54, 24
354, 114, 38, 66
144, 95, 48, 65
127, 80, 43, 68
75, 75, 79, 63
71, 70, 74, 70
73, 63, 31, 68
72, 59, 61, 62
71, 60, 58, 64
70, 62, 67, 70
69, 64, 73, 67
70, 74, 72, 63
70, 71, 69, 68
-502, 2129, -287, -64
254, 2947, -206, -113
19, 2669, 24, 13
64, 590, 38, 62
64, 392, 56, 57
71, 186, 77, 73
71, 100, 71, 64
67, 57, 71, 57
67, 71, 59, 63
66, 69, 58, 64
66, 81, 69, 67
67, 63, 71, 69
69, 65, 66, 65
71, 56, -46, -47
1223, 95, 81, 35
465, 122, 64, 70
203, 79, 44, 65
138, 66, 53, 64
85, 63, 72, 62
84, 63, 67, 69
70, 57, 74, 67
74, 59, 79, 60
71, 64, 68, 67
72, 68, 73, 70
67, 70, 71, 64
72, 67, 67, 65
71, 165, 1200, -342
-248, 4702, 153, -232
23, 2335, 22, 37
13, 268, 62, 60
62, 131, 57, 89
64, 139, 74, 63
66, 101, 71, 57
70, 92, 58, 62
66, 68, 56, 64
67, 63, 58, 64
66, 71, 69, 67
64, 66, 71, 66
67, 71, 69, 63
69, 74, -64, 51
1114, -31, -11, 0
652, -27, 76, 44
230, 22, 68, 66
129, 56, 50, 58
91, 62, 81, 66
70, 65, 78, 66
70, 69, 67, 69
72, 70, 72, 63
70, 74, 60, 63
71, 69, 65, 69
69, 66, 67, 69
71, 54, 66, 63
68, 57, -158, 468
32, 6250, 271, 48
-455, 3728, 73, -67
-10, 313, 31, 58
61, 321, 60, 48
66, 226, 76, 59
67, 111, 78, 49
68, 84, 72, 66
67, 51, 79, 69
69, 63, 68, 62
69, 60, 70, 64
66, 68, 69, 66
64, 75, 66, 65
65, 71, 65, 68
69, 17, -46, -23
1809, -40, 65, 23
379, 48, 87, 59
206, 63, 66, 63
114, 74, 65, 61
86, 73, 82, 64
78, 78, 65, 68
71, 71, 61, 65
72, 68, 60, 61
67, 64, 64, 66
72, 63, 69, 69
71, 62, 70, 64
70, 61, 68, 64
69, 9504, 254, 127
49, 3263, -64, 18
-105, 1033, 75, 1
46, 158, 67, 41
60, 51, 53, 69
72, 33, 75, 72
67, 108, 71, 71
69, 98, 74, 64
68, 72, 62, 66
65, 83, 65, 62
65, 72, 69, 65
63, 58, 72, 65
65, 65, 67, 64
70, 58, -37, 66
1128, 65, 29, -2
494, 14, 95, 56
281, 45, 68, 61
104, 60, 48, 59
87, 66, 77, 62
73, 66, 78, 66
78, 64, 68, 68
66, 63, 69, 62
71, 70, 60, 62
68, 70, 64, 68
73, 70, 68, 66
68, 60, 71, 62
69, 75, 69, -471
41, 2871, -133, -21
-83, 498, 20, 10
39, 1591, 34, 53
14, 721, 46, 75
62, 353, 55, 67
63, 163, 74, 64
67, 115, 70, 65
61, 33, 68, 64
62, 63, 68, 65
63, 72, 71, 64
66, 76, 72, 65
65, 72, 71, 70
66, 69, 72, 64
66, 65, 69, 64
67, 65, 68, 66
68, 64, 56, 64
68, 69, 61, 64
68, 70, 74, 68
68, 69, 70, 68
68, 70, 71, 64
69, 65, 71, 66
69, 65, 75, 68
69, 61, 71, 67
70, 66, 70, 67
69, 69, 70, 67
69, 71, 70, 67
69, 65, 68, 67
70, 69, 68, 67
68, 68, 71, 67
68, 67, 69, 67
70, 64, 70, 68
69, 68, 70, 66
68, 68, 70, 66
70, 68, 69, 69
70, 64, 71, 67
68, 67, 70, 66
69, 67, 69, 68
70, 67, 69, 68
69, 65, 71, 65
69, 67, 69, 66
70, 66, 68, 68
70, 66, 70, 66
68, 65, 70, 64
69, 66, 68, 69
70, 65, 68, 68
68, 66, 70, 64
70, 66, 69, 67
70, 66, 70, 69
69, 65, 71, 65
69, 67, 69, 65
69, 64, 67, 69
69, 65, 70, 66
69, 65, 69, 64
69, 66, 67, 66
70, 64, 70, 68
69, 65, 70, 64
70, 65, 68, 64
70, 65, 68, 68
70, 65, 70, 65
71, 66, 69, 64
71, 64, 69, 67
71, 65, 70, 67
72, 65, 70, 65
72, 66, 69, 67
73, 65, 70, 69
73, 65, 69, 67
72, 65, 69, 65
71, 65, 69, 67
71, 65, 71, 66
85, 65, 69, 67
67, 65, 68, 65
73, 64, 70, 67
69, 65, 68, 63
68, 65, 68, 65
64, 65, 68, 67
76, 65, 69, 67
67, 65, 67, 63
72, 64, 69, 66
62, 65, 71, 67
71, 64, 68, 64
68, 65, 66, 64
67, 64, 69, 68
68, 65, 67, 65
68, 64, 65, 62
67, 64, 65, 62
63, 63, 67, 67
68, 65, 68, 64
68, 65, 69, 65
68, 64, 68, 64
66, 65, 65, 62
70, 63, 63, 62
67, 64, 67, 60
67, 65, 67, 64
69, 65, 66, 67
71, 64, 69, 65
68, 66, 70, 65
69, 66, 69, 69
71, 65, 68, 68
69, 66, 70, 65
68, 66, 67, 65
69, 66, 66, 69
70, 65, 71, 65
68, 66, 69, 62
69, 66, 67, 69
70, 65, 69, 69
69, 66, 72, 64
69, 65, 70, 66
68, 64, 69, 69
69, 65, 69, 65
68, 65, 65, 62
68, 66, 65, 67
69, 65, 68, 68
68, 66, 68, 64
69, 66, 67, 66
69, 65, 68, 69
69, 66, 68, 67
69, 67, 67, 65
69, 65, 69, 67
69, 66, 71, 68
69, 66, 70, 66
70, 67, 68, 65
69, 65, 70, 68
69, 66, 70, 65
70, 66, 68, 66
69, 66, 70, 67
68, 65, 70, 67
69, 67, 70, 67
69, 65, 69, 67
68, 66, 71, 66
68, 67, 71, 67
70, 67, 70, 68
69, 66, 72, 67
68, 67, 71, 66
69, 66, 66, 67
69, 65, 67, 67
68, 66, 69, 65
68, 67, 69, 68
69, 66, 69, 69
69, 66, 70, 65
68, 67, 69, 65
69, 65, 67, 69
70, 66, 68, 67
68, 67, 70, 64
68, 68, 67, 67
69, 66, 68, 69
68, 66, 69, 65
68, 67, 68, 66
69, 66, 67, 69
69, 66, 71, 67
69, 66, 69, 65
69, 67, 68, 68
69, 66, 70, 68
68, 66, 70, 65
69, 67, 68, 66
68, 66, 68, 69
68, 66, 70, 66
70, 66, 69, 65
69, 65, 69, 67
69, 67, 70, 67
68, 68, 68, 65
69, 66, 68, 66
68, 66, 71, 67
68, 67, 71, 66
68, 67, 72, 67
69, 66, 72, 67
68, 66, 74, 67
69, 68, 71, 67
70, 67, 71, 68
68, 66, 72, 66
68, 67, 72, 66
69, 66, 70, 68
69, 67, 71, 67
68, 67, 71, 65
69, 67, 68, 67
70, 66, 69, 68
68, 67, 68, 65
68, 67, 70, 65
69, 67, 68, 68
68, 66, 71, 66
68, 68, 69, 64
69, 67, 66, 67
69, 66, 69, 68
68, 66, 70, 65
69, 67, 68, 67
69, 66, 71, 68
68, 65, 71, 66
69, 67, 70, 66
69, 66, 70, 68
68, 66, 73, 67
68, 68, 71, 65
69, 66, 70, 67
69, 66, 71, 68
69, 67, 71, 65
68, 67, 68, 65
69, 65, 69, 67
68, 66, 68, 67
